,SO2,CO,O3,NO2,PM10,PM25,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),현지기압(hPa),해면기압(hPa),시정(10m),지면온도(°C),month,day,hour,PM10_lag1
7940,0.003,0.5,0.006,0.042,27.0,11.0,21.2,0.0,1.4,290.0,91.0,22.8,1004.1,1014.0,2000.0,21.2,8,27,21,37.0
7941,0.003,0.5,0.009,0.038,23.0,10.0,20.8,0.0,0.3,0.0,90.0,22.0,1004.1,1014.0,2000.0,20.4,8,27,22,40.0
7942,0.003,0.5,0.005,0.039,24.0,12.0,20.5,0.0,0.1,0.0,91.0,21.8,1004.0,1014.0,1644.0,20.7,8,27,23,32.0
7943,0.003,0.5,0.003,0.037,23.0,10.0,20.4,0.0,0.0,0.0,92.0,22.0,1004.3,1014.3,1412.0,20.7,8,28,0,30.0
7944,0.003,0.5,0.002,0.037,22.0,7.0,20.3,0.0,1.3,20.0,93.0,22.1,1004.5,1014.5,729.0,20.9,8,28,1,28.0
7945,0.003,0.5,0.002,0.033,22.0,8.0,20.3,0.0,1.0,360.0,92.0,21.8,1004.1,1014.1,830.0,20.9,8,28,2,25.0
7946,0.003,0.6,0.002,0.033,26.0,11.0,20.4,0.0,1.8,20.0,93.0,22.2,1004.2,1014.2,1214.0,20.9,8,28,3,26.0
7947,0.003,0.5,0.001,0.029,24.0,9.0,20.2,0.0,1.6,50.0,92.0,21.7,1004.4,1014.4,1127.0,20.8,8,28,4,28.0
7948,0.003,0.5,0.003,0.027,26.0,12.0,20.1,0.0,1.5,50.0,92.0,21.6,1004.4,1014.4,1788.0,20.3,8,28,5,30.0
7949,0.003,0.5,0.003,0.027,26.0,9.0,19.8,0.0,1.8,50.0,94.0,21.7,1004.7,1014.7,1393.0,19.8,8,28,6,36.0
7950,0.003,0.5,0.002,0.025,26.0,9.0,20.0,0.0,1.7,20.0,94.0,21.8,1005.5,1015.5,1351.0,21.3,8,28,7,37.0
7951,0.003,0.6,0.004,0.027,24.0,8.0,20.7,0.0,1.9,50.0,94.0,22.8,1005.0,1015.0,1631.0,22.8,8,28,8,34.0
7952,0.003,0.6,0.004,0.033,32.0,12.0,21.4,0.0,2.1,50.0,90.0,22.8,1004.8,1014.7,1354.0,23.7,8,28,9,24.0
7953,0.003,0.6,0.01,0.031,30.0,10.0,22.6,0.0,0.8,160.0,88.0,24.1,1004.9,1014.7,1128.0,26.7,8,28,10,25.0
7954,0.004,0.5,0.022,0.032,34.0,11.0,24.1,0.0,1.1,250.0,80.0,24.0,1004.7,1014.5,1528.0,30.6,8,28,11,31.0
7955,0.003,0.5,0.042,0.024,28.0,13.0,25.8,0.0,2.4,200.0,71.0,23.5,1004.3,1014.1,2000.0,32.7,8,28,12,23.0
7956,0.003,0.5,0.066,0.016,32.0,18.0,26.5,0.0,2.5,270.0,66.0,22.8,1004.2,1013.9,2000.0,32.1,8,28,13,29.0
7957,0.003,0.5,0.08,0.014,35.0,22.0,27.5,0.0,2.7,250.0,60.0,22.0,1003.9,1013.6,2000.0,34.4,8,28,14,29.0
7958,0.003,0.4,0.077,0.01,32.0,23.0,27.9,0.0,2.7,230.0,59.0,22.1,1003.6,1013.3,2000.0,32.5,8,28,15,28.0
7959,0.003,0.5,0.079,0.012,37.0,24.0,27.5,0.0,3.2,250.0,61.0,22.4,1003.4,1013.1,2000.0,30.0,8,28,16,24.0
7960,0.004,0.5,0.082,0.015,44.0,29.0,26.5,0.0,2.0,270.0,68.0,23.5,1003.5,1013.2,2000.0,27.0,8,28,17,24.0
7961,0.003,0.5,0.073,0.017,43.0,26.0,26.0,0.0,2.5,270.0,71.0,23.8,1003.3,1013.0,2000.0,25.6,8,28,18,27.0
7962,0.003,0.5,0.068,0.017,39.0,22.0,25.0,0.0,2.3,270.0,74.0,23.4,1003.2,1013.0,2000.0,23.8,8,28,19,29.0
7963,0.003,0.5,0.056,0.018,37.0,24.0,24.2,0.0,2.0,270.0,76.0,22.8,1003.4,1013.1,2000.0,23.1,8,28,20,31.0
7964,0.003,0.5,0.05,0.017,37.0,24.0,23.9,0.0,1.5,270.0,80.0,23.7,1004.1,1013.9,1941.0,23.1,8,28,21,33.0
7965,0.003,0.5,0.041,0.021,40.0,23.0,23.9,0.0,2.6,250.0,82.0,24.3,1004.7,1014.5,1777.0,22.9,8,28,22,32.0
7966,0.003,0.5,0.039,0.019,32.0,17.0,23.7,0.0,1.8,270.0,84.0,24.6,1004.0,1013.8,1628.0,22.8,8,28,23,33.0
7967,0.003,0.5,0.041,0.017,30.0,17.0,23.5,0.0,2.7,270.0,85.0,24.6,1004.4,1014.2,1987.0,22.5,8,29,0,34.0
7968,0.003,0.4,0.05,0.01,28.0,16.0,23.4,0.0,2.3,250.0,86.0,24.7,1004.1,1013.9,2000.0,22.6,8,29,1,48.0
7969,0.003,0.4,0.05,0.009,25.0,14.0,23.2,0.6,1.3,270.0,89.0,25.2,1003.7,1013.5,1167.0,22.9,8,29,2,31.0
7970,0.003,0.4,0.037,0.012,26.0,16.0,23.1,0.1,0.3,0.0,89.0,25.0,1003.2,1013.0,751.0,22.8,8,29,3,26.0
7971,0.003,0.4,0.034,0.011,28.0,14.0,23.1,0.0,0.2,0.0,90.0,25.3,1003.1,1012.9,570.0,23.0,8,29,4,28.0
7972,0.003,0.5,0.03,0.009,30.0,16.0,22.9,0.0,0.5,50.0,93.0,26.0,1003.1,1012.9,474.0,23.0,8,29,5,29.0
7973,0.003,0.5,0.022,0.013,36.0,21.0,22.6,0.0,0.5,360.0,92.0,25.2,1003.4,1013.2,604.0,22.9,8,29,6,32.0
7974,0.003,0.5,0.02,0.013,37.0,23.0,22.3,0.2,3.0,340.0,87.0,23.4,1004.2,1014.1,1747.0,22.4,8,29,7,33.0
7975,0.003,0.5,0.019,0.017,34.0,21.0,22.0,0.0,2.2,250.0,91.0,24.0,1004.0,1013.9,1064.0,22.8,8,29,8,32.0
7976,0.003,0.5,0.03,0.017,24.0,17.0,22.1,0.0,1.5,160.0,91.0,24.1,1004.0,1013.9,891.0,24.1,8,29,9,30.0
7977,0.003,0.5,0.03,0.018,25.0,16.0,22.9,0.0,1.9,250.0,87.0,24.3,1004.4,1014.2,1310.0,26.2,8,29,10,30.0
7978,0.003,0.5,0.035,0.016,31.0,22.0,23.7,0.0,1.3,230.0,81.0,23.7,1004.1,1013.9,1501.0,30.5,8,29,11,31.0
7979,0.003,0.5,0.048,0.013,23.0,15.0,24.9,0.0,1.9,250.0,75.0,23.5,1004.0,1013.8,1994.0,31.1,8,29,12,36.0
7980,0.003,0.5,0.054,0.014,29.0,17.0,24.9,0.0,2.0,250.0,72.0,22.5,1004.2,1014.0,2000.0,28.0,8,29,13,38.0
7981,0.003,0.4,0.061,0.01,29.0,20.0,25.0,0.0,3.1,290.0,75.0,23.7,1003.7,1013.5,2000.0,29.2,8,29,14,36.0
7982,0.003,0.4,0.06,0.008,28.0,18.0,25.1,0.0,2.5,270.0,75.0,23.8,1003.1,1012.9,2000.0,27.6,8,29,15,32.0
7983,0.003,0.4,0.061,0.007,24.0,15.0,25.6,0.0,2.0,270.0,70.0,22.9,1003.0,1012.8,2000.0,28.0,8,29,16,32.0
7984,0.003,0.4,0.063,0.007,24.0,16.0,26.1,0.0,2.5,290.0,68.0,22.9,1003.2,1012.9,2000.0,27.6,8,29,17,36.0
7985,0.003,0.4,0.061,0.008,27.0,18.0,25.4,0.0,2.1,270.0,68.0,22.0,1003.6,1013.4,2000.0,24.9,8,29,18,44.0
7986,0.003,0.4,0.058,0.009,29.0,22.0,24.6,0.0,2.4,270.0,71.0,21.8,1003.7,1013.4,2000.0,23.4,8,29,19,43.0
7987,0.003,0.5,0.047,0.011,31.0,22.0,24.0,0.0,1.1,270.0,76.0,22.7,1004.5,1014.3,2000.0,23.0,8,29,20,38.0
7988,0.003,0.5,0.037,0.017,33.0,21.0,23.7,0.0,1.1,320.0,84.0,24.6,1004.7,1014.5,2000.0,22.6,8,29,21,44.0
7989,0.003,0.5,0.031,0.018,32.0,21.0,23.4,0.0,1.5,320.0,87.0,25.0,1005.1,1014.9,1942.0,22.4,8,29,22,44.0
7990,0.003,0.5,0.029,0.017,33.0,22.0,22.9,0.0,0.7,270.0,85.0,23.7,1005.3,1015.1,1867.0,21.9,8,29,23,46.0
7991,0.003,0.5,0.03,0.014,34.0,20.0,22.5,0.0,0.9,290.0,87.0,23.7,1005.6,1015.5,1735.0,21.5,8,30,0,37.0
7992,0.003,0.5,0.024,0.017,48.0,22.0,22.2,0.0,0.7,270.0,88.0,23.5,1005.5,1015.4,1498.0,21.6,8,30,1,40.0
7993,0.003,0.5,0.024,0.016,31.0,20.0,22.1,0.0,1.3,270.0,88.0,23.4,1005.1,1015.0,1821.0,21.7,8,30,2,37.0
7994,0.003,0.4,0.031,0.013,26.0,16.0,22.0,0.0,0.6,270.0,89.0,23.4,1005.4,1015.3,1419.0,21.4,8,30,3,40.0
7995,0.003,0.5,0.016,0.018,28.0,17.0,21.8,0.0,0.7,160.0,91.0,23.7,1005.4,1015.3,1949.0,21.4,8,30,4,38.0
7996,0.003,0.5,0.014,0.018,29.0,20.0,21.5,0.0,1.4,20.0,90.0,22.9,1005.5,1015.4,1875.0,21.4,8,30,5,38.0
7997,0.003,0.5,0.018,0.016,32.0,19.0,21.3,0.0,1.5,20.0,90.0,22.7,1005.7,1015.6,1617.0,21.2,8,30,6,38.0
7998,0.003,0.5,0.006,0.026,33.0,21.0,21.4,0.0,2.1,360.0,91.0,23.1,1006.1,1016.0,1659.0,21.8,8,30,7,40.0
7999,0.003,0.5,0.014,0.023,32.0,20.0,22.0,0.0,1.6,20.0,90.0,23.7,1006.4,1016.3,1809.0,23.4,8,30,8,38.0
8000,0.003,0.5,0.019,0.023,30.0,19.0,22.9,0.0,1.6,20.0,86.0,24.0,1006.7,1016.5,1959.0,25.4,8,30,9,38.0
8001,0.003,0.6,0.022,0.026,30.0,17.0,24.2,0.0,0.7,110.0,79.0,23.8,1006.9,1016.7,2000.0,28.2,8,30,10,40.0
8002,0.003,0.5,0.039,0.021,31.0,20.0,25.1,0.0,1.2,290.0,74.0,23.5,1006.6,1016.4,2000.0,28.6,8,30,11,40.0
8003,0.003,0.6,0.046,0.023,36.0,23.0,25.4,0.0,1.8,270.0,73.0,23.7,1006.1,1015.9,1984.0,28.4,8,30,12,41.0
8004,0.003,0.6,0.044,0.027,38.0,23.0,26.2,0.0,2.1,250.0,69.0,23.4,1005.9,1015.7,1969.0,30.6,8,30,13,37.0
8005,0.003,0.6,0.058,0.018,36.0,22.0,26.9,0.0,1.7,250.0,62.0,21.8,1005.4,1015.1,2000.0,31.5,8,30,14,22.0
8006,0.003,0.5,0.067,0.012,32.0,22.0,27.4,0.0,2.2,270.0,60.0,21.8,1004.9,1014.6,2000.0,31.4,8,30,15,21.0
8007,0.003,0.5,0.068,0.013,32.0,21.0,27.4,0.0,2.2,270.0,62.0,22.5,1005.0,1014.7,2000.0,29.3,8,30,16,38.92536106296938
8008,0.003,0.5,0.078,0.015,36.0,24.0,27.6,0.0,1.5,270.0,63.0,23.2,1005.3,1015.0,1996.0,28.9,8,30,17,38.92536106296938
8009,0.003,0.6,0.08,0.019,44.0,27.0,26.8,0.0,2.2,270.0,63.0,22.1,1005.7,1015.4,2000.0,26.2,8,30,18,15.0
8010,0.003,0.6,0.062,0.019,43.0,27.0,26.2,0.0,1.6,290.0,65.0,22.0,1006.0,1015.8,2000.0,24.8,8,30,19,13.0
8011,0.003,0.6,0.043,0.024,38.0,24.0,25.4,0.0,2.1,270.0,77.0,24.9,1006.2,1016.0,1958.0,23.7,8,30,20,10.0
8012,0.003,0.6,0.04,0.022,44.0,27.0,24.6,0.0,0.4,0.0,79.0,24.4,1006.3,1016.0,1529.0,23.0,8,30,21,8.0
8013,0.003,0.5,0.031,0.023,44.0,25.0,24.1,0.0,1.1,290.0,82.0,24.6,1006.4,1016.2,1226.0,22.5,8,30,22,6.0
8014,0.003,0.6,0.03,0.02,46.0,25.0,23.6,0.0,1.1,320.0,82.0,23.8,1006.3,1016.1,1446.0,22.1,8,30,23,8.0
8015,0.002,0.6,0.028,0.022,37.0,24.0,23.1,0.0,0.4,0.0,80.0,22.5,1006.4,1016.2,1901.0,21.7,8,31,0,4.0
8016,0.003,0.6,0.02,0.022,40.0,24.0,22.4,0.0,1.3,270.0,80.0,21.6,1006.3,1016.2,2000.0,21.3,8,31,1,5.0
8017,0.003,0.6,0.017,0.023,37.0,23.0,22.2,0.0,0.6,340.0,82.0,21.8,1006.2,1016.1,2000.0,21.3,8,31,2,3.0
8018,0.003,0.6,0.015,0.023,40.0,26.0,21.9,0.0,1.1,50.0,85.0,22.2,1005.8,1015.7,1613.0,21.5,8,31,3,3.0
8019,0.003,0.6,0.011,0.025,38.0,23.0,21.8,0.0,1.7,50.0,87.0,22.7,1005.5,1015.4,1410.0,21.5,8,31,4,3.0
8020,0.003,0.5,0.022,0.017,38.0,26.0,21.7,0.0,1.1,50.0,87.0,22.5,1005.7,1015.6,1375.0,21.4,8,31,5,3.0
8021,0.003,0.5,0.02,0.019,38.0,23.0,21.6,0.0,2.2,20.0,88.0,22.7,1006.2,1016.1,1170.0,21.5,8,31,6,3.0
8022,0.003,0.6,0.009,0.027,40.0,22.0,21.6,0.0,2.2,50.0,90.0,23.1,1006.3,1016.2,1245.0,21.7,8,31,7,3.0
8023,0.003,0.5,0.018,0.021,38.0,23.0,21.9,0.0,2.0,50.0,90.0,23.5,1006.5,1016.4,1040.0,22.6,8,31,8,3.0
8024,0.003,0.6,0.013,0.027,38.0,22.0,22.3,0.1,1.7,50.0,89.0,23.8,1006.4,1016.3,1039.0,23.4,8,31,9,3.0
8025,0.003,0.6,0.012,0.029,40.0,23.0,22.7,0.0,1.5,70.0,87.0,24.0,1005.7,1015.5,1047.0,24.4,8,31,10,4.0
8026,0.003,0.6,0.011,0.032,40.0,23.0,22.8,0.0,2.2,50.0,86.0,23.8,1006.0,1015.8,1065.0,24.1,8,31,11,3.0
8027,0.003,0.6,0.017,0.028,41.0,24.0,23.0,0.3,1.6,50.0,89.0,24.9,1005.6,1015.4,530.0,24.3,8,31,12,3.0
8028,0.003,0.6,0.028,0.026,37.0,24.0,20.6,9.3,2.5,140.0,90.0,21.7,1005.6,1015.6,142.0,21.6,8,31,13,3.0
8029,0.003,0.6,0.028,0.026,22.0,16.0,20.3,8.9,1.4,20.0,96.0,22.8,1005.8,1015.8,200.0,21.3,8,31,14,3.0
8030,0.003,0.6,0.025,0.027,21.0,17.0,19.9,11.6,2.6,70.0,97.0,22.5,1005.6,1015.6,210.0,20.9,8,31,15,3.0
8031,0.003385060129509714,0.5056451612903227,0.029246334987879492,0.0233455069124424,38.92536106296938,20.46600484820501,19.2,10.0,3.1,70.0,97.0,21.6,1005.0,1014.9,285.0,20.3,8,31,16,3.0
8032,0.003,0.5,0.029,0.02,38.92536106296938,20.46600484820501,18.5,6.8,3.5,70.0,98.0,20.8,1005.5,1015.5,471.0,19.4,8,31,17,5.0
8033,0.003,0.4,0.029,0.018,15.0,10.0,18.2,7.1,3.6,70.0,99.0,20.6,1004.1,1014.1,267.0,19.0,8,31,18,6.0
8034,0.003,0.4,0.029,0.018,13.0,8.0,18.1,3.8,3.9,50.0,98.0,20.2,1003.6,1013.6,843.0,18.9,8,31,19,5.0
8035,0.003,0.4,0.03,0.017,10.0,7.0,18.1,1.6,4.3,50.0,99.0,20.5,1002.9,1012.9,438.0,18.8,8,31,20,3.0
8036,0.003,0.4,0.035,0.013,8.0,6.0,18.1,3.6,3.8,70.0,99.0,20.5,1002.3,1012.3,407.0,18.8,8,31,21,4.0
8037,0.003,0.4,0.033,0.011,6.0,5.0,18.3,2.1,3.3,70.0,100.0,20.9,1001.6,1011.6,778.0,19.0,8,31,22,4.0
8038,0.003,0.4,0.031,0.012,8.0,7.0,18.5,7.8,2.6,50.0,100.0,21.2,1001.0,1010.9,754.0,19.1,8,31,23,5.0
8039,0.003,0.4,0.028,0.012,4.0,4.0,18.7,4.4,1.7,70.0,100.0,21.4,1000.6,1010.5,878.0,19.3,9,1,0,3.0
8040,0.003,0.4,0.028,0.01,5.0,3.0,18.6,0.8,3.7,70.0,99.0,21.2,1000.0,1009.9,2000.0,19.2,9,1,1,7.0
8041,0.003,0.3,0.031,0.007,3.0,3.0,18.5,0.0,2.9,50.0,98.0,20.8,999.6,1009.5,2000.0,19.2,9,1,2,5.0
8042,0.003,0.3,0.031,0.006,3.0,1.0,18.7,0.0,2.8,70.0,97.0,20.9,999.5,1009.4,2000.0,19.3,9,1,3,3.0
8043,0.003,0.3,0.029,0.007,3.0,1.0,18.8,0.0,3.3,50.0,96.0,20.8,998.8,1008.7,2000.0,19.4,9,1,4,5.0
8044,0.003,0.3,0.03,0.007,3.0,1.0,18.9,0.0,4.0,50.0,95.0,20.6,998.3,1008.2,2000.0,19.3,9,1,5,6.0
8045,0.003,0.3,0.027,0.01,3.0,1.0,19.1,0.0,2.8,50.0,94.0,20.8,998.7,1008.6,2000.0,19.4,9,1,6,6.0
8046,0.003,0.4,0.023,0.015,3.0,1.0,19.3,0.0,3.3,50.0,94.0,21.0,998.6,1008.5,1937.0,19.8,9,1,7,7.0
8047,0.002,0.4,0.025,0.016,3.0,1.0,19.6,0.0,3.3,50.0,92.0,20.9,998.8,1008.7,2000.0,20.4,9,1,8,11.0
8048,0.003,0.4,0.024,0.018,3.0,1.0,20.1,0.0,3.5,50.0,90.0,21.2,999.3,1009.2,2000.0,21.5,9,1,9,9.0
8049,0.003,0.4,0.029,0.016,4.0,1.0,20.5,0.0,2.3,70.0,89.0,21.4,999.7,1009.6,1718.0,22.8,9,1,10,10.0
8050,0.003,0.4,0.033,0.014,3.0,1.0,21.1,0.0,3.1,50.0,85.0,21.2,999.6,1009.5,2000.0,23.2,9,1,11,10.0
8051,0.003,0.4,0.035,0.013,3.0,1.0,21.7,0.0,3.0,50.0,83.0,21.4,999.9,1009.7,2000.0,23.4,9,1,12,12.0
8052,0.003,0.4,0.037,0.011,3.0,1.0,22.2,0.0,2.8,70.0,80.0,21.3,999.5,1009.3,2000.0,24.5,9,1,13,10.0
8053,0.003,0.4,0.038,0.01,3.0,1.0,23.2,0.0,3.5,50.0,77.0,21.8,999.4,1009.2,2000.0,26.3,9,1,14,11.0
8054,0.003,0.4,0.036,0.012,3.0,1.0,23.4,0.0,4.2,50.0,75.0,21.6,999.0,1008.7,2000.0,27.0,9,1,15,38.92536106296938
8055,0.003,0.4,0.033,0.014,3.0,1.0,23.7,0.0,4.0,50.0,74.0,21.6,999.0,1008.7,2000.0,25.9,9,1,16,38.92536106296938
8056,0.003,0.4,0.032,0.013,5.0,2.0,23.5,0.0,2.9,70.0,76.0,22.0,999.4,1009.1,2000.0,24.3,9,1,17,38.92536106296938
8057,0.003,0.4,0.028,0.015,6.0,2.0,23.4,0.0,2.3,50.0,77.0,22.1,999.7,1009.4,2000.0,23.4,9,1,18,38.92536106296938
8058,0.003,0.4,0.024,0.016,5.0,1.0,23.2,0.0,2.0,50.0,76.0,21.6,999.7,1009.5,2000.0,22.6,9,1,19,38.92536106296938
8059,0.003,0.4,0.025,0.016,3.0,1.0,23.0,0.0,2.1,50.0,75.0,21.0,1000.1,1009.9,2000.0,22.1,9,1,20,23.0
8060,0.002,0.4,0.025,0.015,4.0,3.0,22.9,0.0,2.4,50.0,73.0,20.2,1000.7,1010.5,2000.0,21.8,9,1,21,25.0
8061,0.003,0.4,0.027,0.014,4.0,1.0,22.7,0.0,2.7,50.0,72.0,19.7,1000.3,1010.1,2000.0,21.2,9,1,22,18.0
8062,0.003,0.3,0.03,0.012,5.0,2.0,22.3,0.0,2.4,50.0,76.0,20.4,1000.8,1010.6,2000.0,21.2,9,1,23,19.0
8063,0.002,0.3,0.028,0.013,3.0,1.0,21.6,0.0,2.5,50.0,76.0,19.5,1000.8,1010.7,2000.0,20.5,9,2,0,17.0
8064,0.003,0.3,0.029,0.011,7.0,3.0,21.5,0.0,2.4,50.0,77.0,19.6,1000.7,1010.6,2000.0,20.6,9,2,1,14.0
8065,0.003,0.3,0.03,0.01,5.0,1.0,21.2,0.0,2.2,50.0,77.0,19.2,1000.6,1010.5,2000.0,20.5,9,2,2,14.0
8066,0.002,0.3,0.033,0.008,3.0,2.0,21.0,0.0,2.0,50.0,78.0,19.4,1000.5,1010.4,2000.0,20.2,9,2,3,15.0
8067,0.002,0.3,0.033,0.009,5.0,2.0,20.8,0.0,1.7,50.0,79.0,19.4,1000.7,1010.6,2000.0,20.3,9,2,4,17.0
8068,0.002,0.3,0.031,0.009,6.0,4.0,20.9,0.0,2.1,50.0,78.0,19.2,1000.6,1010.5,2000.0,20.3,9,2,5,17.0
8069,0.003,0.3,0.024,0.015,6.0,1.0,20.7,0.0,2.2,70.0,79.0,19.2,1000.7,1010.6,2000.0,20.1,9,2,6,15.0
8070,0.003,0.4,0.02,0.019,7.0,6.0,20.8,0.0,2.5,50.0,78.0,19.1,1001.0,1010.9,2000.0,20.6,9,2,7,15.0
8071,0.002,0.4,0.022,0.021,11.0,4.0,21.4,0.0,3.1,70.0,74.0,18.8,1000.9,1010.8,2000.0,22.5,9,2,8,15.0
8072,0.003,0.4,0.029,0.02,9.0,2.0,22.7,0.0,2.6,50.0,68.0,18.6,1001.1,1010.9,2000.0,25.1,9,2,9,10.0
8073,0.003,0.4,0.035,0.015,10.0,3.0,23.5,0.0,2.8,50.0,64.0,18.4,1001.7,1011.5,2000.0,26.6,9,2,10,13.0
8074,0.003,0.4,0.037,0.015,10.0,6.0,23.5,0.0,2.3,50.0,66.0,19.0,1001.6,1011.4,2000.0,25.6,9,2,11,15.0
8075,0.003,0.4,0.039,0.013,12.0,4.0,25.3,0.0,2.5,70.0,63.0,20.2,1000.8,1010.5,2000.0,32.7,9,2,12,7.0
8076,0.003,0.4,0.044,0.012,10.0,2.0,25.8,0.0,2.0,140.0,62.0,20.5,1000.5,1010.2,2000.0,30.7,9,2,13,10.0
8077,0.003,0.4,0.049,0.013,11.0,5.0,26.7,0.0,2.2,90.0,59.0,20.6,999.6,1009.3,2000.0,34.7,9,2,14,12.0
8078,0.003385060129509714,0.5056451612903227,0.029246334987879492,0.0233455069124424,38.92536106296938,20.46600484820501,26.2,0.0,2.3,140.0,62.0,21.0,999.0,1008.7,2000.0,29.9,9,2,15,9.0
8079,0.003385060129509714,0.5056451612903227,0.029246334987879492,0.0233455069124424,38.92536106296938,20.46600484820501,25.7,0.0,2.5,110.0,63.0,20.8,998.5,1008.2,2000.0,27.2,9,2,16,10.0
8080,0.003385060129509714,0.5056451612903227,0.029246334987879492,0.0233455069124424,38.92536106296938,20.46600484820501,25.8,0.0,1.5,90.0,63.0,20.9,998.2,1007.9,2000.0,27.2,9,2,17,8.0
8081,0.003385060129509714,0.5056451612903227,0.029246334987879492,0.0233455069124424,38.92536106296938,20.46600484820501,25.4,0.0,2.1,70.0,65.0,21.0,998.3,1008.0,2000.0,25.4,9,2,18,10.0
8082,0.003,0.5,0.038,0.016,38.92536106296938,20.46600484820501,24.9,0.0,1.1,70.0,66.0,20.8,998.3,1008.0,2000.0,23.8,9,2,19,10.0
8083,0.003,0.5,0.034,0.021,23.0,14.0,24.1,0.0,2.2,110.0,70.0,20.9,998.7,1008.4,2000.0,22.5,9,2,20,10.0
8084,0.003,0.5,0.031,0.023,25.0,13.0,23.8,0.0,1.6,90.0,72.0,21.2,999.4,1009.1,2000.0,22.2,9,2,21,9.0
8085,0.003,0.5,0.029,0.021,18.0,10.0,23.4,0.0,1.8,90.0,74.0,21.2,999.3,1009.0,2000.0,21.9,9,2,22,8.0
8086,0.003,0.4,0.021,0.025,19.0,11.0,23.0,0.0,2.1,90.0,76.0,21.3,999.3,1009.1,2000.0,21.6,9,2,23,9.0
8087,0.003,0.4,0.024,0.018,17.0,9.0,22.7,0.0,2.0,90.0,75.0,20.6,999.3,1009.1,2000.0,21.3,9,3,0,11.0
8088,0.003,0.4,0.022,0.018,14.0,6.0,22.5,0.0,2.1,110.0,74.0,20.1,999.2,1009.0,2000.0,21.4,9,3,1,12.0
8089,0.003,0.4,0.024,0.016,14.0,8.0,22.3,0.0,2.3,110.0,75.0,20.1,998.9,1008.7,2000.0,21.1,9,3,2,8.0
8090,0.003,0.3,0.023,0.014,15.0,8.0,21.6,0.0,1.6,50.0,78.0,20.0,999.0,1008.8,2000.0,20.4,9,3,3,6.0
8091,0.003,0.3,0.023,0.01,17.0,9.0,21.1,0.0,2.5,50.0,84.0,20.9,998.8,1008.7,2000.0,20.0,9,3,4,5.0
8092,0.003,0.3,0.02,0.012,17.0,11.0,20.6,0.0,2.2,50.0,85.0,20.5,999.0,1008.9,2000.0,19.7,9,3,5,7.0
8093,0.003,0.4,0.016,0.015,15.0,8.0,20.7,0.0,2.0,70.0,83.0,20.2,999.0,1008.9,2000.0,19.9,9,3,6,7.0
8094,0.003,0.3,0.014,0.019,15.0,8.0,21.0,0.0,2.2,70.0,81.0,20.1,999.5,1009.4,2000.0,20.8,9,3,7,9.0
8095,0.003,0.3,0.02,0.017,15.0,6.0,22.5,0.0,3.0,50.0,72.0,19.5,999.8,1009.6,2000.0,23.3,9,3,8,7.0
8096,0.003,0.3,0.028,0.011,10.0,5.0,23.7,0.0,2.4,90.0,67.0,19.6,999.7,1009.4,2000.0,27.3,9,3,9,6.0
8097,0.003,0.3,0.029,0.013,13.0,5.0,25.1,0.0,2.8,70.0,63.0,20.0,1000.0,1009.8,2000.0,32.2,9,3,10,6.0
8098,0.003,0.3,0.034,0.012,15.0,9.0,26.2,0.0,2.1,70.0,58.0,19.6,999.7,1009.4,2000.0,35.7,9,3,11,9.0
8099,0.003,0.3,0.04,0.011,7.0,2.0,26.7,0.0,2.9,20.0,53.0,18.5,999.4,1009.1,2000.0,35.3,9,3,12,6.0
8100,0.003,0.3,0.046,0.009,10.0,2.0,27.8,0.0,2.1,70.0,51.0,19.0,999.0,1008.6,2000.0,38.7,9,3,13,5.0
8101,0.003,0.3,0.049,0.009,12.0,4.0,28.6,0.0,2.2,90.0,46.0,17.9,998.8,1008.4,2000.0,39.0,9,3,14,5.0
8102,0.003,0.3,0.053,0.009,9.0,4.0,28.8,0.0,2.2,70.0,40.0,15.8,998.5,1008.1,2000.0,37.8,9,3,15,4.0
8103,0.003,0.3,0.055,0.01,10.0,2.0,29.0,0.0,2.3,70.0,41.0,16.4,998.4,1008.0,2000.0,35.5,9,3,16,7.0
8104,0.003,0.3,0.054,0.011,8.0,2.0,28.7,0.0,2.5,70.0,40.0,15.7,998.6,1008.2,2000.0,29.8,9,3,17,9.0
8105,0.003,0.3,0.048,0.013,10.0,4.0,28.0,0.0,2.3,70.0,44.0,16.6,999.0,1008.6,2000.0,26.0,9,3,18,10.0
8106,0.003,0.3,0.041,0.014,10.0,5.0,26.3,0.0,2.8,50.0,47.0,16.0,999.4,1009.1,2000.0,23.7,9,3,19,10.0
8107,0.003,0.3,0.036,0.018,10.0,6.0,25.0,0.0,2.2,50.0,50.0,15.8,1000.3,1010.1,2000.0,22.3,9,3,20,8.0
8108,0.003,0.3,0.034,0.016,9.0,5.0,24.0,0.0,3.4,50.0,53.0,15.8,1001.2,1010.9,2000.0,21.2,9,3,21,10.0
8109,0.003,0.3,0.032,0.015,8.0,5.0,23.1,0.0,2.4,50.0,57.0,16.1,1001.5,1011.3,2000.0,20.5,9,3,22,7.0
8110,0.003,0.4,0.022,0.023,9.0,4.0,22.2,0.0,2.4,70.0,59.0,15.7,1002.0,1011.8,2000.0,19.9,9,3,23,6.0
8111,0.003,0.3,0.023,0.018,11.0,6.0,21.2,0.0,2.3,50.0,64.0,16.1,1002.5,1012.4,2000.0,19.4,9,4,0,6.0
